UID: 497884990,Company Name: ,Country: 
Uid,Currency,Contract,Type,Direction,Quantity,Position,Filled Price,Funding,Fee Paid,Cash Flow,Change,Wallet Balance,Action,Time(UTC)
497884990,USDT,BTCUSDT,TRADE,BUY,0.00100000000000000000,0.00100000000000000000,88485.30000000000000000000,0.00000000000000000000,-0.01769706000000000000,0.00000000000000000000,-0.01769706000000000000,347.75700639000000000000,OPEN,2025-12-18 15:09:04
497884990,USDT,BTCUSDT,TRADE,SELL,0.07500000000000000000,0.00000000000000000000,88345.20000000000000000000,0.00000000000000000000,-2.91539160000000000000,11.37427325000000000000,8.45888165000000000000,347.77470345000000000000,CLOSE,2025-12-18 14:54:51
497884990,USDT,BTCUSDT,TRADE,SELL,0.01100000000000000000,0.07500000000000000000,88345.20000000000000000000,0.00000000000000000000,-0.42759077000000000000,1.66822675000000000000,1.24063598000000000000,339.31582180000000000000,CLOSE,2025-12-18 14:54:51
497884990,USDT,BTCUSDT,TRADE,BUY,0.04700000000000000000,0.08600000000000000000,87853.70000000000000000000,0.00000000000000000000,-0.82582478000000000000,0.00000000000000000000,-0.82582478000000000000,338.07518582000000000000,OPEN,2025-12-18 14:44:08
497884990,USDT,BTCUSDT,TRADE,BUY,0.02200000000000000000,0.03900000000000000000,88888.00000000000000000000,0.00000000000000000000,-0.39110720000000000000,0.00000000000000000000,-0.39110720000000000000,338.90101060000000000000,OPEN,2025-12-18 13:57:00
497884990,USDT,ETHUSDT,TRADE,SELL,1.38000000000000000000,0.00000000000000000000,2970.00000000000000000000,0.00000000000000000000,-0.81972000000000000000,33.54780000000000000000,32.72808000000000000000,339.29211780000000000000,CLOSE,2025-12-18 13:55:58
497884990,USDT,ETHUSDT,TRADE,BUY,1.38000000000000000000,1.38000000000000000000,2945.69000000000000000000,0.00000000000000000000,-0.81301044000000000000,0.00000000000000000000,-0.81301044000000000000,306.56403780000000000000,OPEN,2025-12-18 13:47:44
497884990,USDT,BTCUSDT,TRADE,BUY,0.01200000000000000000,0.01700000000000000000,88234.40000000000000000000,0.00000000000000000000,-0.21176256000000000000,0.00000000000000000000,-0.21176256000000000000,307.37704824000000000000,OPEN,2025-12-18 13:31:26
497884990,USDT,BTCUSDT,TRADE,BUY,0.00500000000000000000,0.00500000000000000000,88234.40000000000000000000,0.00000000000000000000,-0.08823440000000000000,0.00000000000000000000,-0.08823440000000000000,307.58881080000000000000,OPEN,2025-12-18 13:31:26
497884990,USDT,BTCUSDT,TRADE,BUY,0.00200000000000000000,0.00000000000000000000,88194.70000000000000000000,0.00000000000000000000,-0.03527788000000000000,-2.12580000000000000000,-2.16107788000000000000,307.67704520000000000000,CLOSE,2025-12-18 13:31:19
497884990,USDT,BTCUSDT,TRADE,SELL,0.00200000000000000000,-0.00200000000000000000,87131.80000000000000000000,0.00000000000000000000,-0.03485272000000000000,0.00000000000000000000,-0.03485272000000000000,309.83812308000000000000,OPEN,2025-12-18 11:28:05
497884990,USDT,BTCUSDT,TRADE,SELL,0.00300000000000000000,0.00000000000000000000,86890.00000000000000000000,0.00000000000000000000,-0.05213400000000000000,1.52460000000000000000,1.47246600000000000000,309.87297580000000000000,CLOSE,2025-12-18 08:01:04
497884990,USDT,BTCUSDT,SETTLEMENT,BUY,--,0.00300000000000000000,--,-0.01963020000000000000,0.00000000000000000000,0.00000000000000000000,-0.01963020000000000000,308.40050980000000000000,SETTLEMENT,2025-12-18 08:00:00
497884990,USDT,BTCUSDT,TRADE,BUY,0.00300000000000000000,0.00300000000000000000,86381.80000000000000000000,0.00000000000000000000,-0.05182908000000000000,0.00000000000000000000,-0.05182908000000000000,308.42014000000000000000,OPEN,2025-12-18 02:28:40
497884990,USDT,BTCUSDT,TRADE,SELL,0.00100000000000000000,0.00000000000000000000,86200.10000000000000000000,0.00000000000000000000,-0.03792805000000000000,-0.43980000000000000000,-0.47772805000000000000,308.47196908000000000000,CLOSE,2025-12-17 05:25:47
497884990,USDT,BTCUSDT,TRADE,BUY,0.00100000000000000000,0.00100000000000000000,86639.90000000000000000000,0.00000000000000000000,-0.01732798000000000000,0.00000000000000000000,-0.01732798000000000000,308.94969713000000000000,OPEN,2025-12-17 05:15:41
497884990,USDT,BTCUSDT,TRADE,BUY,0.00100000000000000000,0.00000000000000000000,86499.90000000000000000000,0.00000000000000000000,-0.01729998000000000000,0.95020000000000000000,0.93290002000000000000,308.96702511000000000000,CLOSE,2025-12-17 05:05:35
497884990,USDT,BTCUSDT,TRADE,SELL,0.00100000000000000000,-0.00100000000000000000,87450.10000000000000000000,0.00000000000000000000,-0.01749002000000000000,0.00000000000000000000,-0.01749002000000000000,308.03412509000000000000,OPEN,2025-12-17 00:54:17
497884990,USDT,BTCUSDT,TRADE,SELL,0.00200000000000000000,0.01200000000000000000,87579.50000000000000000000,0.00000000000000000000,-0.03503180000000000000,2.37278750000000000000,2.33775570000000000000,294.02508091000000000000,CLOSE,2025-12-17 00:25:57
497884990,USDT,BTCUSDT,TRADE,SELL,0.01200000000000000000,0.00000000000000000000,87579.50000000000000000000,0.00000000000000000000,-0.21019080000000000000,14.23672500000000000000,14.02653420000000000000,308.05161511000000000000,CLOSE,2025-12-17 00:25:57
497884990,USDT,BTCUSDT,TRADE,SELL,0.00200000000000000000,0.01400000000000000000,87579.50000000000000000000,0.00000000000000000000,-0.03503180000000000000,2.37278750000000000000,2.33775570000000000000,291.68732521000000000000,CLOSE,2025-12-17 00:25:57
